日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA60,EMA12,EMA26,MACD,Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower
2024-01-29,000858,118.1,118.79,120.68,118.1,216150,2860907561.52,2.19,0.66,0.78,0.56,116.874,115.676,116.65299999999999,,116.70190266093445,117.80190981817037,-1.1000071572359218,-1.6700010276694859,0.5699938704335641,61.724748966332,116.65299999999999,121.97105306677665,111.33494693322334
2024-01-30,000858,117.81,114.72,117.91,114.59,170720,2196117733.31,2.79,-3.43,-4.07,0.44,116.94000000000001,115.606,116.2385,,116.39699455925222,117.57362020200961,-1.1766256427573865,-1.571325950687066,0.3947003079296796,47.27636181909045,116.2385,120.69240083315503,111.78459916684497
2024-01-31,000858,114.51,113.31,115.69,113.3,135218,1717132838.83,2.08,-1.23,-1.41,0.35,116.59,115.72199999999998,115.8095,,115.92207231936726,117.25779648334223,-1.335724163974973,-1.5242055933446474,0.18848142936967438,41.94174757281555,115.8095,119.57031444146851,112.04868555853149
2024-02-01,000858,112.75,113.51,114.73,112.15,137875,1745356476.42,2.28,0.18,0.2,0.36,115.668,115.58200000000002,115.51849999999999,,115.55098427023384,116.98018192902059,-1.429197658786748,-1.5052040064330676,0.07600634764631953,44.35524335173106,115.51849999999999,119.02437041523517,112.01262958476481
2024-02-02,000858,113.51,110.83,115.66,109.57,210862,2658388904.9,5.37,-2.36,-2.68,0.54,114.232,115.075,115.1475,,114.82467899789017,116.52461289724128,-1.6999338993511088,-1.544149985016676,-0.15578391433443284,39.21916592724046,115.1475,118.99049704863143,111.30450295136856
2024-02-05,000858,110.83,113.58,114.89,109.92,308042,3864410348.59,4.48,2.48,2.75,0.79,113.19000000000001,115.032,115.071,,114.63318992129169,116.30649342337155,-1.673303502079861,-1.5699806884293133,-0.10332281365054774,46.32294164668265,115.071,118.97752840902594,111.16447159097406
2024-02-06,000858,113.01,120.0,120.01,112.71,323842,4239033653.04,6.43,5.65,6.42,0.83,114.24600000000001,115.593,115.33000000000001,,115.45885301032374,116.5800865031218,-1.1212334927980692,-1.4802312493030645,0.3589977565049953,63.93326233581823,115.33000000000001,119.81107130048167,110.84892869951835
2024-02-07,000858,120.12,120.88,121.71,119.11,290673,3882655957.27,2.17,0.73,0.88,0.75,115.75999999999999,116.175,115.5835,,116.29287562412009,116.89859861400167,-0.6057229898815848,-1.3053295974187686,0.6996066075371838,61.3541270445036,115.5835,120.70655120843143,110.46044879156857
2024-02-08,000858,121.81,120.6,123.13,119.71,243748,3267001019.28,2.83,-0.23,-0.28,0.63,117.178,116.423,115.78200000000001,,116.95551014348622,117.172776494446,-0.21726635095977542,-1.08771694812697,0.8704505971671945,59.18686473807659,115.78200000000001,121.36296237692318,110.20103762307684
2024-02-19,000858,125.91,123.16,125.96,121.79,288579,3951748629.55,3.46,2.12,2.56,0.74,119.64399999999998,116.93800000000002,116.152,,117.91004704448834,117.61627453189443,0.2937725125939039,-0.8114190559827952,1.105191568576699,67.4285714285714,116.152,122.63510062271214,109.66889937728786
2024-02-20,000858,123.01,121.39,124.01,120.01,211819,2841706723.75,3.25,-1.44,-1.77,0.55,121.20599999999999,117.19800000000001,116.43699999999998,,118.44542442225936,117.8958097517541,0.5496146705052638,-0.5392123106851834,1.0888269811904472,62.662807525325604,116.43699999999998,123.32320313991755,109.55079686008241
2024-02-21,000858,120.41,128.03,129.69,119.85,466563,6492866976.98,8.11,5.47,6.64,1.2,122.81199999999998,118.529,117.06750000000002,,119.91997451114253,118.64649051088344,1.2734840002590886,-0.17667304849632903,1.4501570487554176,69.29485272240404,117.06750000000002,125.65950086984218,108.47549913015787
2024-02-22,000858,127.12,128.11,128.67,126.44,188401,2646660001.48,1.74,0.06,0.08,0.49,124.258,120.00900000000001,117.8655,,121.17997843250522,119.34749121378097,1.8324872187242534,0.22515900494778748,1.607328213776466,66.307541625857,117.8655,127.44261850962324,108.28838149037675
2024-02-23,000858,128.05,128.72,130.39,127.06,184393,2613714172.22,2.6,0.48,0.61,0.48,125.88200000000002,121.53,118.556,,122.33998175058133,120.04175112387126,2.2982306267100654,0.6397733293002431,1.6584572974098224,67.20205589463538,118.556,129.17103481909155,107.94096518090846
2024-02-26,000858,128.51,126.77,129.29,126.06,139947,1961062779.9,2.51,-1.51,-1.95,0.36,126.604,123.124,119.0995,,123.02152301972268,120.54013992951042,2.4813830902122618,1.008095281482647,1.4732878087296148,62.35294117647057,119.0995,130.24195267339945,107.95704732660056
2024-02-27,000858,126.02,126.77,126.81,125.06,150617,2092382020.62,1.38,0.0,0.0,0.39,127.67999999999999,124.44300000000001,119.7375,,123.5982117859192,121.00161104584299,2.5966007400762123,1.32579637320136,1.2708043668748523,71.34254339355294,119.7375,131.11175879597846,108.36324120402152
2024-02-28,000858,126.77,126.54,128.41,125.78,196194,2753522611.35,2.07,-0.18,-0.23,0.51,127.38200000000002,125.09700000000001,120.345,,124.0507945880855,121.41186207948425,2.6389325086012434,1.5884236002813368,1.0505089083199066,74.4547134935305,120.345,131.81415772615264,108.87584227384735
2024-02-29,000858,126.01,129.26,129.34,125.71,176604,2496984973.38,2.87,2.15,2.72,0.45,127.612,125.93499999999999,121.05500000000002,,124.85221080530312,121.99320562915209,2.8590051761510296,1.8425399154552755,1.016465260695754,76.63172133919512,121.05500000000002,132.8985992040115,109.21140079598854
2024-03-01,000858,129.06,129.6,130.79,127.89,158813,2261267887.41,2.24,0.26,0.34,0.41,127.78799999999998,126.835,121.62899999999999,,125.58263991217956,122.55667187884453,3.025968033335033,2.0792255390312273,0.9467424943038059,84.46566287183256,121.62899999999999,133.97574284770548,109.2822571522945
2024-03-04,000858,128.52,127.34,129.21,127.05,154307,2170817658.18,1.67,-1.74,-2.26,0.4,127.902,127.253,122.09549999999999,,125.85300300261346,122.91099248041161,2.942010522201855,2.251782535665353,0.690227986536502,75.72924457741216,122.09549999999999,134.57087106293403,109.62012893706593
2024-03-05,000858,126.99,128.6,128.89,126.34,160016,2251931872.98,2.0,0.99,1.26,0.41,128.268,127.974,122.58600000000001,,126.27561792528832,123.33240044482557,2.9432174804627493,2.3900695246248325,0.5531479558379169,69.9258572752549,122.58600000000001,135.28358435376788,109.88841564623216
2024-03-06,000858,128.01,126.07,128.31,125.52,176528,2459134905.94,2.17,-1.97,-2.53,0.45,128.17399999999998,127.77799999999999,123.15349999999998,,126.24398439832088,123.5351855970607,2.7087988012601727,2.4538153799519007,0.254983421308272,61.17089969866553,123.15349999999998,135.3765089757412,110.93049102425879
2024-03-07,000858,126.07,125.26,126.99,125.26,112198,1559868152.03,1.37,-0.64,-0.81,0.29,127.374,127.49299999999998,123.751,,126.09260218319459,123.66294962690806,2.429652556286527,2.448982815218826,-0.019330258932299227,59.80639730639735,123.751,135.08387699803666,112.41812300196334
2024-03-08,000858,125.07,125.43,126.14,123.67,122452,1687886718.86,1.97,0.14,0.17,0.32,126.53999999999999,127.16399999999999,124.34700000000001,,125.99066338578004,123.79384224713709,2.196821138642946,2.3985504799036503,-0.2017293412607044,55.311183902667324,124.34700000000001,134.61599902875778,114.07800097124222
2024-03-11,000858,125.36,128.17,128.3,125.03,193569,2713055196.92,2.61,2.18,2.74,0.5,126.70599999999999,127.304,125.21400000000001,,126.32594594181388,124.1180020806825,2.2079438611313833,2.360429156149197,-0.15248529501781372,65.17457475380485,125.21400000000001,133.39318899595648,117.03481100404355
2024-03-12,000858,128.18,135.32,136.31,128.18,450791,6608708732.85,6.34,5.58,7.15,1.16,128.05,128.159,126.30099999999997,,127.7096465661502,124.94777970433564,2.7618668618145534,2.4407166972822685,0.32115016453228495,65.95185995623635,126.30099999999997,133.71252417025752,118.88947582974242
2024-03-13,000858,134.51,134.77,136.19,134.15,179130,2649479635.48,1.51,-0.41,-0.55,0.46,129.79000000000002,128.982,127.0395,,128.79585478674247,125.67535157808855,3.120503208653915,2.576673999556598,0.5438292090973169,64.27958833619215,127.0395,134.74506183272126,119.33393816727875
2024-03-14,000858,134.21,136.57,138.01,134.07,222274,3320434207.38,2.92,1.34,1.8,0.57,132.052,129.713,127.824,,129.99187712724364,126.48236257230421,3.509514554939429,2.763242110633164,0.7462724443062649,66.01387188902493,127.824,136.06531670624463,119.58268329375535
2024-03-15,000858,136.01,139.5,141.79,135.81,238874,3639737822.84,4.38,2.15,2.93,0.62,134.86599999999999,130.703,128.76899999999998,,131.45466526151384,127.44663201139278,4.008033250121059,3.012200338530743,0.9958329115903162,74.97057669674392,128.76899999999998,137.8173959613668,119.72060403863316
2024-03-18,000858,139.41,140.51,141.67,137.72,189874,2908432466.18,2.83,0.72,1.01,0.49,137.334,132.01999999999998,129.6365,,132.8477936828194,128.41428889943776,4.433504783381636,3.296461227500922,1.1370435558807142,75.92452830188688,129.6365,139.69148624668617,119.58151375331387
2024-03-19,000858,140.89,144.38,145.98,140.55,338826,5328394236.71,3.86,2.75,3.87,0.87,139.146,133.598,130.786,,134.62197927007796,129.59693416614607,5.0250451039318875,3.642178002787115,1.3828671011447726,79.59522229595228,130.786,142.05474653282462,119.51725346717538
2024-03-20,000858,143.89,143.96,145.27,142.5,161600,2535854998.21,1.92,-0.29,-0.42,0.42,140.98399999999998,135.387,131.58249999999998,,136.05859784391214,130.66086496865375,5.397732875258384,3.9932889772813693,1.404443897977015,76.40086206896562,131.58249999999998,144.20201350300894,118.96298649699102
2024-03-21,000858,143.91,143.62,145.55,142.66,136430,2139591363.23,2.01,-0.24,-0.34,0.35,142.394,137.223,132.358,,137.2218904833103,131.6208008969016,5.601089586408676,4.314849099106831,1.2862404873018454,75.17959770114952,132.358,145.94795542380646,118.76804457619356
2024-03-22,000858,143.41,140.44,143.77,139.37,201564,3098381510.57,3.06,-2.21,-3.18,0.52,142.58200000000002,138.724,132.94400000000002,,137.7169842551087,132.27407490453854,5.442909350570176,4.5404611493995,0.9024482011706754,72.77468706536861,132.94400000000002,146.87978113309288,119.00821886690716
2024-03-25,000858,139.52,138.73,139.91,137.01,161675,2447539788.49,2.06,-1.22,-1.71,0.42,142.226,139.78,133.54199999999997,,137.87283283124583,132.7522915782764,5.120541252969417,4.656477170113484,0.46406408285593326,67.3399520712085,133.54199999999997,147.3884201719773,119.69557982802266
2024-03-26,000858,138.78,142.23,142.39,138.78,180890,2787590493.53,2.6,2.52,3.5,0.47,141.796,140.471,134.315,,138.5431662418234,133.45434405395963,5.088822187863769,4.742946173663541,0.3458760142002282,76.77269715043079,134.315,148.29511143694734,120.33488856305264
2024-03-27,000858,142.01,139.67,142.31,139.61,123630,1899180647.43,1.9,-1.8,-2.56,0.32,140.938,140.96099999999998,134.9715,,138.71652528154289,133.9147630129256,4.801762268617296,4.754709392654292,0.04705287596300334,72.56498590667084,134.9715,148.64407920457055,121.29892079542944
2024-03-28,000858,139.67,140.11,142.35,139.06,144192,2217801274.64,2.36,0.32,0.44,0.37,140.236,141.315,135.514,,138.93090600745936,134.37366945641259,4.5572365510467705,4.715214824332788,-0.15797827328601777,72.79503105590064,135.514,149.0930789548905,121.93492104510952
2024-03-29,000858,140.11,140.52,142.03,139.57,88348,1358438656.59,1.76,0.29,0.41,0.23,140.252,141.417,136.06,,139.17538200631176,134.82895320038202,4.346428805929747,4.64145762065218,-0.2950288147224329,70.6729159691999,136.06,149.5154344333234,122.6045655666766
2024-04-01,000858,141.51,144.29,145.57,141.51,177262,2788229516.44,2.89,2.68,3.77,0.46,141.364,141.79500000000002,136.9075,,139.96224631303303,135.5297714818352,4.432474831197823,4.599661062761309,-0.16718623156348666,66.93091732729333,136.9075,150.18439544402491,123.63060455597508
2024-04-02,000858,144.01,142.51,144.19,141.87,114101,1779060166.67,1.61,-1.23,-1.78,0.29,141.42000000000002,141.608,137.603,125.614,140.35420841872025,136.0468254461437,4.307382972576534,4.541205444724354,-0.23382247214782037,63.96103896103893,137.603,150.4994280652472,124.70657193475282
2024-04-03,000858,142.91,141.61,143.98,140.31,98261,1522506389.62,2.58,-0.63,-0.9,0.25,141.80800000000002,141.373,138.38,125.92399999999999,140.5474071235325,136.45891245013306,4.0884946733994525,4.450663290459374,-0.36216861705992187,59.39597315436246,138.38,150.17635269234074,126.58364730765925
2024-04-08,000858,139.01,134.3,139.01,134.06,270007,4002147876.33,3.5,-5.16,-7.31,0.7,140.64600000000002,140.441,138.832,126.13083333333334,139.58626756606597,136.29899300938246,3.2872745566835135,4.217985543704202,-0.9307109870206887,41.666666666666686,138.832,149.10621012458864,128.55778987541134
2024-04-09,000858,133.51,133.49,135.22,132.69,130397,1909631397.01,1.88,-0.6,-0.81,0.34,139.24,139.746,139.23499999999999,126.36683333333333,138.64838024820966,136.0909194531319,2.557460795077759,3.885880593978914,-1.3284197989011548,38.67741935483874,139.23499999999999,147.783096741072,130.68690325892797
2024-04-10,000858,133.21,130.13,133.51,129.15,171676,2464329866.93,3.27,-2.52,-3.36,0.44,136.408,138.886,139.333,126.56483333333334,137.33786021002356,135.64936986401102,1.6884903460125429,3.44640254438564,-1.7579121983730972,26.631682518858653,139.333,147.37705004041,131.28894995958998
2024-04-11,000858,129.61,129.35,129.67,127.61,159943,2264027608.89,1.58,-0.6,-0.78,0.41,133.776,137.598,139.0345,126.80216666666666,136.10895863925072,135.1827498740843,0.9262087651664217,2.9423637885417966,-2.016155023375375,26.320907617504048,139.0345,148.08559583362495,129.98340416637507
2024-04-12,000858,129.01,127.5,130.46,127.11,134073,1895837989.01,2.59,-1.43,-1.85,0.35,130.954,136.38100000000003,138.671,127.01350000000001,134.78450346398137,134.6136572908188,0.17084617316257322,2.388060265465952,-2.217214092303379,25.09270704573548,138.671,148.94459599832655,128.39740400167344
2024-04-15,000858,127.61,134.33,134.99,127.07,254292,3701903874.94,6.21,5.36,6.83,0.66,130.96,135.803,138.55900000000003,127.32216666666666,134.7145798541381,134.59264563964703,0.12193421449106268,1.9348350552709743,-1.8129008407799116,41.51624548736465,138.55900000000003,148.97686299937152,128.14113700062853
2024-04-16,000858,133.61,131.98,134.17,131.32,135678,1976125482.89,2.12,-1.75,-2.35,0.35,130.658,134.949,138.183,127.57799999999999,134.29387526119376,134.3991163330065,-0.1052410718127419,1.5268198298542313,-1.6320609016669732,40.79126875852662,138.183,148.99329353513488,127.37270646486509
2024-04-17,000858,131.54,132.31,132.55,130.81,137023,1982007044.08,1.32,0.25,0.33,0.35,131.094,133.751,137.773,127.85383333333334,133.98866368254858,134.24436697500602,-0.25570329245744006,1.170315205391897,-1.426018497849337,35.18518518518522,137.773,148.83085569771868,126.71514430228133
2024-04-18,000858,131.08,131.99,133.79,130.31,152453,2213439016.53,2.63,-0.24,-0.32,0.39,131.622,132.699,137.1535,128.1255,133.68117696215648,134.07737682870928,-0.3961998665527915,0.8570121910029593,-1.2532120575557508,37.70806658130606,137.1535,148.039771944155,126.26722805584501
2024-04-19,000858,130.99,129.91,131.51,129.0,127262,1818608488.11,1.9,-1.58,-2.08,0.33,132.10399999999998,131.529,136.451,128.367,133.10099589105548,133.76868224880488,-0.6676863577494032,0.5520724812524869,-1.21975883900189,34.4890510948905,136.451,147.3011426621711,125.60085733782891
2024-04-22,000858,129.91,131.57,133.49,129.91,140366,2035476601.31,2.76,1.28,1.66,0.36,131.552,131.256,135.8485,128.6906666666667,132.86545806166234,133.60581689704156,-0.7403588353792259,0.2935862179261443,-1.0339450533053702,36.88836800468795,135.8485,146.3553003542564,125.3416996457436
2024-04-23,000858,131.01,134.04,134.5,130.98,171712,2507417591.46,2.68,1.88,2.47,0.44,131.964,131.31099999999998,135.52849999999998,129.0095,133.04615682140658,133.6379786083718,-0.5918217869652267,0.11650461694787012,-0.7083264039130968,34.38927809929943,135.52849999999998,145.83441914744512,125.22258085255484
2024-04-24,000858,134.94,135.99,136.21,133.01,142251,2103883224.01,2.39,1.45,1.95,0.37,132.7,131.897,135.3915,129.34433333333334,133.49905577195943,133.81220241515908,-0.31314664319964436,0.030574364918367236,-0.3437210081180116,40.12121212121217,135.3915,145.59051806419012,125.1924819358099
2024-04-25,000858,135.51,135.99,136.36,134.03,100776,1496358807.6,1.71,0.0,0.0,0.26,133.5,132.56099999999998,135.0795,129.71066666666667,133.88227796088876,133.97352075477693,-0.09124279388817058,0.006210933157059673,-0.09745372704523025,41.24610591900313,135.0795,144.76661672925994,125.39238327074004
2024-04-26,000858,136.21,139.26,139.71,136.21,179462,2719514005.5,2.57,2.4,3.27,0.46,135.37,133.737,135.05900000000003,130.12516666666667,134.70961981305973,134.36511180997863,0.34450800308110274,0.0738703471418683,0.27063765593923444,58.83820384889517,135.05900000000003,144.70686946756385,125.4111305324362
2024-04-29,000858,138.01,138.76,143.57,137.02,275385,4217464058.74,4.7,-0.36,-0.5,0.71,136.808,134.18,134.9915,130.52016666666665,135.33275522643515,134.69065908331353,0.6420961431216199,0.1875155063378186,0.4545806367838013,59.49549549549545,134.9915,144.5085788862081,125.47442111379189
2024-04-30,000858,139.31,137.44,140.5,137.44,155296,2359135139.91,2.21,-0.95,-1.32,0.4,137.488,134.726,134.8375,130.84216666666666,135.65694673006053,134.89431396603104,0.7626327640294903,0.302538957876153,0.46009380615333734,64.21625826526642,134.8375,144.07343411341597,125.60156588658404
2024-05-06,000858,140.45,142.02,145.34,140.41,316796,4940155160.96,3.59,3.33,4.58,0.82,138.69400000000002,135.697,134.724,131.24233333333333,136.6358780023589,135.42214256113985,1.2137354412190575,0.4847782545447339,0.7289571866743236,71.46729922060318,134.724,143.51595421663242,125.93204578336754
2024-05-07,000858,142.01,142.95,143.43,140.56,145500,2265634112.41,2.02,0.65,0.93,0.37,140.08599999999998,136.793,134.74599999999998,131.645,137.60728138661136,135.97976163068503,1.627519755926329,0.713326554821053,0.914193201105276,77.01993704092335,134.74599999999998,143.62178942374868,125.87021057625128
2024-05-08,000858,142.99,142.01,143.33,141.36,101074,1567926317.44,1.38,-0.66,-0.94,0.26,140.636,138.003,134.76600000000002,132.09983333333332,138.28462271174809,136.426445954338,1.8581767574100923,0.9422965953388609,0.9158801620712314,66.9162995594713,134.76600000000002,143.70846498455504,125.823535015445
2024-05-09,000858,141.34,141.85,142.7,140.74,113275,1750315446.51,1.38,-0.11,-0.16,0.29,141.254,139.031,135.1435,132.5755,138.83314229455607,136.8281906984611,2.004951596094969,1.1548275954900826,0.8501240006048865,74.06143344709899,135.1435,144.6243644398234,125.66263556017657
2024-05-10,000858,142.01,141.44,142.9,139.81,102514,1579216046.17,2.18,-0.29,-0.41,0.26,142.054,139.77100000000002,135.541,133.041,139.2341973261628,137.16980620227878,2.064391123884036,1.3367403011688734,0.7276508227151626,72.17095677513358,135.541,145.38947281775694,125.69252718224305
2024-05-13,000858,139.81,138.11,139.99,137.28,172628,2608851173.05,1.92,-2.35,-3.33,0.44,141.272,139.983,135.94,133.49566666666666,139.06124389136855,137.23945018729518,1.8217937040733716,1.4337509817497733,0.38804272232359827,62.96610169491528,135.94,145.50804770274988,126.37195229725012
2024-05-14,000858,138.11,138.35,138.86,137.04,113455,1713073765.3,1.32,0.17,0.24,0.29,140.352,140.219,136.39000000000001,133.90849999999998,138.9518217542349,137.3217131363844,1.6301086178505102,1.4730225089699207,0.1570861088805895,69.39338235294123,136.39000000000001,145.4880715134115,127.29192848658852
2024-05-15,000858,138.34,138.38,138.84,137.51,78428,1186554216.77,0.96,0.02,0.03,0.2,139.626,140.131,136.93400000000003,134.21483333333333,138.86384917666032,137.40010475591149,1.4637444207488386,1.4711668913257046,-0.007422470576865958,66.91505216095385,136.93400000000003,145.04104800580416,128.8269519941959
2024-05-16,000858,138.71,141.06,142.09,137.72,149376,2289335629.06,3.16,1.94,2.68,0.38,139.46800000000002,140.36100000000002,137.2705,134.55116666666666,139.2017185340972,137.67120810732547,1.530510426771741,1.483035598414912,0.047474828356829146,67.25663716814167,137.2705,145.48048743508184,129.06051256491816
2024-05-17,000858,141.01,143.42,143.44,140.22,161843,2509981114.04,2.28,1.67,2.36,0.42,139.864,140.959,137.84250000000003,134.9315,139.85068491346686,138.0970445438199,1.7536403696469733,1.5371565526613244,0.2164838169856489,67.90361445783135,137.84250000000003,146.09447615885477,129.59052384114528
2024-05-20,000858,143.41,144.31,146.81,143.41,193736,3066112975.96,2.37,0.62,0.89,0.5,141.10399999999998,141.18800000000002,138.4425,135.284,140.5367333883181,138.5572634664999,1.9794699218182075,1.6256192264927012,0.3538506953255063,69.22365988909431,138.4425,146.7455973928878,130.1394026071122
2024-05-21,000858,143.81,143.55,144.19,142.1,88037,1374785552.74,1.45,-0.53,-0.76,0.23,142.144,141.248,139.0205,135.65333333333334,141.0003128670384,138.9270958023147,2.0732170647236785,1.715138794138897,0.3580782705847816,61.212754835337265,139.0205,147.03682406898187,131.00417593101812
2024-05-22,000858,143.02,142.13,143.42,141.28,108478,1682580309.16,1.49,-0.99,-1.42,0.28,142.894,141.26,139.63150000000002,135.88833333333335,141.174110887494,139.1643479651062,2.0097629223878073,1.7740636197886792,0.23569930259912808,58.403990024937684,139.63150000000002,146.5054516712687,132.75754832873133
2024-05-23,000858,142.01,140.61,142.98,140.33,89889,1383814569.83,1.86,-1.07,-1.52,0.23,142.804,141.13600000000002,140.08350000000002,136.09666666666666,141.08732459711032,139.27143330102427,1.8158912960860505,1.7824291550481537,0.0334621410378968,57.82716049382722,140.08350000000002,145.82030371305274,134.3466962869473
2024-05-24,000858,139.87,138.16,140.14,138.01,112039,1700150955.41,1.51,-1.74,-2.45,0.29,141.752,140.808,140.2895,136.25400000000002,140.63696696678565,139.1891049083558,1.4478620584298483,1.7155157357244928,-0.2676536772946445,39.348785871964616,140.2895,145.37102681158254,135.20797318841747
2024-05-27,000858,138.15,138.59,139.31,137.59,101567,1535721670.47,1.24,0.31,0.43,0.26,140.608,140.856,140.4195,136.451,140.32204897189555,139.14472676699611,1.1773222048994398,1.6078770295594824,-0.4305548246600426,37.62769580022704,140.4195,145.1594465908595,135.6795534091405
2024-05-28,000858,138.61,137.04,138.95,137.01,103874,1566391577.67,1.4,-1.12,-1.55,0.27,139.30599999999998,140.725,140.472,136.62216666666666,139.8171183608347,138.98882108055196,0.8282972802827544,1.451961079704137,-0.6236637994213825,36.368623148656056,140.472,145.02494283085596,135.91905716914405
2024-05-29,000858,137.06,136.22,138.0,135.87,91024,1363621239.51,1.55,-0.6,-0.82,0.23,138.124,140.50900000000001,140.32,136.7835,139.26371553609093,138.7837232227333,0.47999231335762715,1.2575673264348348,-0.7775750130772077,35.097935415563796,140.32,145.23212463411124,135.40787536588874
2024-05-30,000858,135.96,133.27,135.96,132.92,161111,2363289777.56,2.23,-2.17,-2.95,0.42,136.656,139.73,140.0455,136.85033333333334,138.34160545361541,138.3752992803086,-0.033693826693195206,0.999315095809229,-1.0330089225024242,30.937937470835294,140.0455,145.8560982117969,134.2349017882031
2024-05-31,000858,133.91,133.71,135.0,133.61,131412,1934209403.16,1.04,0.33,0.44,0.34,135.76600000000002,138.75900000000001,139.85899999999998,136.9188333333333,137.62905076844382,138.0297215558413,-0.4006707873974733,0.7193179191678885,-1.1199887065653618,38.13376483279394,139.85899999999998,146.23376571292832,133.48423428707164
